FILE,marker,variant
GCF_000718295.1,trpB,64
GCF_000718305.1,trpB,164
GCF_000718315.1,trpB,149
GCF_000718375.1,trpB,221
GCF_000718455.1,trpB,535
GCF_000718525.1,trpB,243
GCF_000718595.1,trpB,136
GCF_000718615.1,trpB,2
GCF_000718625.1,trpB,157
GCF_000718635.1,trpB,188
GCF_000718675.1,trpB,367
GCF_000718695.1,trpB,119
GCF_000718705.1,trpB,225
GCF_000718715.1,trpB,64
GCF_000718755.1,trpB,285
GCF_000718775.1,trpB,309
GCF_000718785.1,trpB,704
GCF_000718815.1,trpB,64
GCF_000718835.1,trpB,64
GCF_000718865.1,trpB,64
GCF_000718915.1,trpB,210
GCF_000718935.1,trpB,623
GCF_000718945.1,trpB,670
GCF_000718955.1,trpB,606
GCF_000718985.1,trpB,160
GCF_000719035.1,trpB,210
GCF_000719185.1,trpB,285
GCF_000719195.1,trpB,119
GCF_000719255.1,trpB,188
GCF_000719265.1,trpB,339
GCF_000719345.1,trpB,302
GCF_000719355.1,trpB,414
GCF_000719365.1,trpB,427
GCF_000719425.1,trpB,131
GCF_000719435.1,trpB,101
GCF_000719495.1,trpB,533
GCF_000719505.1,trpB,796
GCF_000719555.1,trpB,750
GCF_000719575.1,trpB,503
GCF_000719585.1,trpB,2
GCF_000719605.1,trpB,395
GCF_000719625.1,trpB,225
GCF_000719655.1,trpB,388
GCF_000719665.1,trpB,242
GCF_000719735.1,trpB,131
GCF_000719785.1,trpB,254
GCF_000719815.1,trpB,931
GCF_000719855.1,trpB,448
GCF_000719865.1,trpB,345
GCF_000719895.1,trpB,561
GCF_000719925.1,trpB,531
GCF_000719955.1,trpB,39
GCF_000720055.1,trpB,2
GCF_000720065.1,trpB,2
GCF_000720115.1,trpB,716
GCF_000720135.1,trpB,329
GCF_000720145.1,trpB,396
GCF_000720175.1,trpB,627
GCF_000720185.1,trpB,571
GCF_000720215.1,trpB,418
GCF_000720235.1,trpB,17
GCF_000720255.1,trpB,816
GCF_000720395.1,trpB,349
GCF_000720405.1,trpB,171
GCF_000720455.1,trpB,17
GCF_000720475.1,trpB,133
GCF_000720485.1,trpB,53
GCF_000720505.1,trpB,390
GCF_000720565.1,trpB,64
GCF_000720605.1,trpB,64
GCF_000720645.1,trpB,264
GCF_000720675.1,trpB,505
GCF_000720715.1,trpB,64
GCF_000720795.1,trpB,606
GCF_000720835.1,trpB,126
GCF_000720875.1,trpB,588
GCF_000720885.1,trpB,131
GCF_000721035.1,trpB,243
GCF_000721045.1,trpB,64
GCF_000721105.1,trpB,891
GCF_000721185.1,trpB,40
GCF_000721205.1,trpB,210
GCF_000721235.1,trpB,167
GCF_000721255.1,trpB,134
GCF_000721335.1,trpB,695
GCF_000721365.1,trpB,565
GCF_000721415.1,trpB,304
GCF_000721435.1,trpB,254
GCF_000721455.1,trpB,101
GCF_000721515.1,trpB,578
GCF_000721535.1,trpB,467
GCF_000721575.1,trpB,728
GCF_000721595.1,trpB,232
GCF_000721605.1,trpB,848
GCF_000721665.1,trpB,367
GCF_000721685.1,trpB,44
GCF_000721715.1,trpB,694
GCF_000721935.1,trpB,632
GCF_000721945.1,trpB,873
GCF_000721955.1,trpB,223
GCF_000722015.1,trpB,223
GCF_000722185.1,trpB,465
GCF_000725125.1,trpB,853
GCF_000725495.1,trpB,936
GCF_000725545.1,trpB,11
GCF_000725555.1,trpB,355
GCF_000725565.1,trpB,219
GCF_000725635.1,trpB,39
GCF_000725645.1,trpB,695
GCF_000725725.1,trpB,211
GCF_000725745.1,trpB,133
GCF_000725785.1,trpB,146
GCF_000725795.1,trpB,183
GCF_000725805.1,trpB,194
GCF_000725885.1,trpB,131
GCF_000738715.1,trpB,290
GCF_000739045.1,trpB,379
GCF_000739105.1,trpB,409
GCF_000743295.1,trpB,400
GCF_000745345.1,trpB,196
GCF_000761215.1,trpB,875
GCF_000764715.1,trpB,135
GCF_000772045.1,trpB,386
GCF_000797385.1,trpB,234
GCF_000800535.1,trpB,288
GCF_000802245.2,trpB,169
GCF_000805335.1,trpB,681
GCF_000813365.1,trpB,131
GCF_000816025.1,trpB,629
GCF_000816465.3,trpB,169
GCF_000816485.1,trpB,749
GCF_000819545.1,trpB,165
GCF_000829695.1,trpB,699
GCF_000829715.2,trpB,494
GCF_000830005.1,trpB,189
GCF_000931445.1,trpB,638
GCF_000935125.1,trpB,575
GCF_000935135.2,trpB,296
GCF_000935185.3,trpB,687
GCF_000955965.1,trpB,146
GCF_000956015.1,trpB,145
GCF_000966955.1,trpB,671
GCF_000966965.1,trpB,17
GCF_000966975.1,trpB,155
GCF_000968685.2,trpB,567
GCF_000972395.1,trpB,409
GCF_000972435.1,trpB,508
GCF_000980885.2,trpB,479
GCF_001005085.2,trpB,822
GCF_001005295.1,trpB,244
GCF_001005405.1,trpB,290
GCF_001008135.1,trpB,442
GCF_001013905.1,trpB,158
GCF_001014595.1,trpB,660
GCF_001040905.1,trpB,256
GCF_001044425.1,trpB,935
GCF_001047315.1,trpB,158
GCF_001187435.1,trpB,855
GCF_001189025.1,trpB,459
GCF_001189035.1,trpB,442
GCF_001190165.1,trpB,237
GCF_001267885.1,trpB,483
GCF_001270025.1,trpB,635
GCF_001270505.1,trpB,176
GCF_001270515.1,trpB,193
GCF_001270565.1,trpB,582
GCF_001270575.1,trpB,82
GCF_001270675.1,trpB,210
GCF_001278075.1,trpB,115
GCF_001278095.1,trpB,381
GCF_001279005.1,trpB,221
GCF_001279015.1,trpB,64
GCF_001279025.1,trpB,64
GCF_001279065.1,trpB,219
GCF_001279075.1,trpB,64
GCF_001279095.1,trpB,64
GCF_001279105.1,trpB,64
GCF_001279345.1,trpB,759
GCF_001279355.1,trpB,242
GCF_001279365.1,trpB,584
GCF_001279375.1,trpB,64
GCF_001279425.1,trpB,382
GCF_001279445.1,trpB,225
GCF_001279455.1,trpB,221
GCF_001279485.1,trpB,225
GCF_001279495.1,trpB,230
GCF_001279545.1,trpB,383
GCF_001279605.1,trpB,242
GCF_001279615.1,trpB,242
GCF_001279625.1,trpB,628
GCF_001279685.1,trpB,17
GCF_001279695.1,trpB,740
GCF_001279735.1,trpB,401
GCF_001279765.1,trpB,230
GCF_001279805.1,trpB,734
GCF_001279815.1,trpB,229
GCF_001279845.1,trpB,225
GCF_001279855.1,trpB,229
GCF_001279885.1,trpB,225
GCF_001279905.1,trpB,230
GCF_001279925.1,trpB,225
GCF_001279935.1,trpB,229
GCF_001279965.1,trpB,229
GCF_001279985.1,trpB,933
GCF_001280095.1,trpB,317
GCF_001280125.1,trpB,317
GCF_001282115.1,trpB,270
GCF_001293595.1,trpB,920
GCF_001294335.1,trpB,61
GCF_001294345.1,trpB,465
GCF_001414545.1,trpB,294
GCF_001417675.1,trpB,242
GCF_001417695.1,trpB,854
GCF_001417735.1,trpB,885
GCF_001418125.1,trpB,131
GCF_001418135.1,trpB,224
GCF_001418165.1,trpB,541
GCF_001418175.1,trpB,555
GCF_001418325.1,trpB,721
GCF_001418385.1,trpB,829
GCF_001418395.1,trpB,537
GCF_001418415.1,trpB,452
GCF_001418465.1,trpB,15
GCF_001418475.1,trpB,152
GCF_001418545.1,trpB,131
GCF_001418625.1,trpB,1
GCF_001418645.1,trpB,163
GCF_001418655.1,trpB,879
GCF_001419695.1,trpB,564
GCF_001419705.1,trpB,450
GCF_001425805.1,trpB,700
GCF_001426325.1,trpB,421
GCF_001426405.1,trpB,213
GCF_001426585.1,trpB,504
GCF_001427565.1,trpB,421
GCF_001427745.1,trpB,213
GCF_001431765.1,trpB,5
GCF_001434355.1,trpB,421
GCF_001445655.1,trpB,713
GCF_001445835.1,trpB,192
GCF_001469455.2,trpB,569
GCF_001482415.1,trpB,451
GCF_001484565.1,trpB,929
GCF_001485125.1,trpB,741
GCF_001507395.1,trpB,64
GCF_001509475.1,trpB,769
GCF_001509485.1,trpB,764
GCF_001509565.1,trpB,39
GCF_001509775.1,trpB,311
GCF_001509785.1,trpB,435
GCF_001509795.1,trpB,435
GCF_001513955.1,trpB,873
GCF_001513965.1,trpB,831
GCF_001513975.1,trpB,865
GCF_001513985.1,trpB,748
GCF_001514045.1,trpB,110
GCF_001514055.1,trpB,507
GCF_001514065.1,trpB,784
GCF_001514135.1,trpB,135
GCF_001514145.1,trpB,730
GCF_001514195.1,trpB,114
GCF_001514215.1,trpB,782
GCF_001514235.1,trpB,717
GCF_001514265.1,trpB,176
GCF_001514285.1,trpB,559
GCF_001531145.1,trpB,739
GCF_001542625.1,trpB,815
GCF_001550215.1,trpB,180
GCF_001550225.1,trpB,307
GCF_001550235.1,trpB,307
GCF_001550245.1,trpB,290
GCF_001550295.1,trpB,738
GCF_001553435.1,trpB,78
GCF_001553455.1,trpB,57
GCF_001553475.1,trpB,57
GCF_001570645.1,trpB,78
GCF_001572115.1,trpB,307
GCF_001577385.1,trpB,707
GCF_001579685.1,trpB,307
GCF_001590865.1,trpB,222
GCF_001592685.1,trpB,549
GCF_001595515.1,trpB,316
GCF_001598115.1,trpB,94
GCF_001611795.1,trpB,464
GCF_001632865.1,trpB,297
GCF_001636945.2,trpB,839
GCF_001640565.1,trpB,547
GCF_001642695.1,trpB,805
GCF_001650215.1,trpB,547
GCF_001652895.1,trpB,342
GCF_001660045.1,trpB,398
GCF_001661615.1,trpB,131
GCF_001672315.1,trpB,259
GCF_001685355.1,trpB,806
GCF_001687325.1,trpB,209
GCF_001693675.1,trpB,141
GCF_001700505.1,trpB,29
GCF_001704195.1,trpB,548
GCF_001705785.1,trpB,78
GCF_001723055.1,trpB,56
GCF_001723075.1,trpB,743
GCF_001723115.1,trpB,8
GCF_001729485.1,trpB,757
GCF_001735805.1,trpB,887
GCF_001746285.1,trpB,742
GCF_001746295.1,trpB,325
GCF_001746305.1,trpB,273
GCF_001746315.1,trpB,10
GCF_001746425.1,trpB,482
GCF_001748165.1,trpB,668
GCF_001751305.1,trpB,747
GCF_001756925.1,trpB,237
GCF_001767375.1,trpB,212
GCF_001865315.1,trpB,548
GCF_001865795.1,trpB,554
GCF_001866665.1,trpB,858
GCF_001866675.1,trpB,289
GCF_001886595.1,trpB,16
GCF_001895105.1,trpB,732
GCF_001896135.2,trpB,351
GCF_001905005.1,trpB,610
GCF_001905025.1,trpB,684
GCF_001905365.1,trpB,323
GCF_001905385.1,trpB,410
GCF_001905405.1,trpB,44
GCF_001905425.1,trpB,352
GCF_001905485.1,trpB,562
GCF_001905505.1,trpB,457
GCF_001905525.1,trpB,375
GCF_001905575.1,trpB,469
GCF_001905595.1,trpB,277
GCF_001905645.1,trpB,645
GCF_001905665.1,trpB,889
GCF_001905705.1,trpB,851
GCF_001905725.1,trpB,692
GCF_001905735.1,trpB,825
GCF_001905785.1,trpB,585
GCF_001905795.1,trpB,599
GCF_001905825.1,trpB,536
GCF_001905845.1,trpB,449
GCF_001905855.1,trpB,828
GCF_001905905.1,trpB,609
GCF_001906585.1,trpB,917
GCF_001931635.1,trpB,247
GCF_001941845.1,trpB,145
GCF_001953875.1,trpB,445
GCF_001983595.1,trpB,18
GCF_001983975.1,trpB,433
GCF_001984445.1,trpB,478
GCF_002005225.1,trpB,294
GCF_002005565.1,trpB,540
GCF_002007685.1,trpB,445
GCF_002009175.1,trpB,808
GCF_002017835.1,trpB,135
GCF_002019855.1,trpB,810
GCF_002021875.1,trpB,408
GCF_002028385.1,trpB,430
GCF_002028425.1,trpB,321
GCF_002078175.1,trpB,908
GCF_002078235.1,trpB,655
GCF_002080455.1,trpB,356
GCF_002082175.1,trpB,2
GCF_002082195.1,trpB,489
GCF_002090335.1,trpB,519
GCF_002094995.1,trpB,228
GCF_002148965.1,trpB,614
GCF_002150735.1,trpB,592
GCF_002154275.1,trpB,94
GCF_002154375.1,trpB,340
GCF_002154385.1,trpB,24
GCF_002154415.1,trpB,132
GCF_002154555.1,trpB,501
GCF_002154575.1,trpB,20
GCF_002155885.1,trpB,97
GCF_002155905.1,trpB,120
GCF_002155915.1,trpB,911
GCF_002156055.1,trpB,495
GCF_002156095.1,trpB,270
GCF_002156145.1,trpB,788
GCF_002188335.1,trpB,509
GCF_002188345.1,trpB,206
GCF_002188365.1,trpB,217
GCF_002189675.2,trpB,130
GCF_002217715.1,trpB,318
GCF_002217755.1,trpB,647
GCF_002224125.2,trpB,601
GCF_002237655.1,trpB,837
GCF_002242805.1,trpB,649
GCF_002251155.1,trpB,120
GCF_002261115.1,trpB,93
GCF_002289335.1,trpB,394
GCF_002300315.1,trpB,251
GCF_002317005.1,trpB,394
GCF_002317025.1,trpB,394
GCF_002317035.1,trpB,394
GCF_002382885.1,trpB,604
GCF_002551015.1,trpB,456
GCF_002551045.1,trpB,428
GCF_002551055.1,trpB,456
GCF_002551065.1,trpB,440
GCF_002551105.1,trpB,24
GCF_002551135.1,trpB,545
GCF_002551145.1,trpB,476
GCF_002551175.1,trpB,580
GCF_002551185.1,trpB,758
GCF_002551225.1,trpB,441
GCF_002551235.1,trpB,441
GCF_002551295.1,trpB,322
GCF_002551305.1,trpB,797
GCF_002551335.1,trpB,781
GCF_002551345.1,trpB,523
GCF_002551375.1,trpB,626
GCF_002551415.1,trpB,255
GCF_002551425.1,trpB,360
GCF_002551435.1,trpB,654
GCF_002551465.1,trpB,676
GCF_002551475.1,trpB,414
GCF_002556545.1,trpB,665
GCF_002591335.1,trpB,524
GCF_002705685.1,trpB,675
GCF_002705695.1,trpB,40
GCF_002711365.1,trpB,618
GCF_002727115.1,trpB,91
GCF_002761895.1,trpB,620
GCF_002802945.1,trpB,346
GCF_002803065.1,trpB,795
GCF_002803075.1,trpB,925
GCF_002803085.1,trpB,906
GCF_002803155.1,trpB,205
GCF_002803175.1,trpB,715
GCF_002803195.1,trpB,698
GCF_002803845.1,trpB,156
GCF_002804165.1,trpB,785
GCF_002812405.1,trpB,389
GCF_002832675.1,trpB,312
GCF_002843305.1,trpB,424
GCF_002844215.1,trpB,233
GCF_002846455.1,trpB,821
GCF_002879675.3,trpB,924
GCF_002891315.1,trpB,272
GCF_002891435.1,trpB,563
GCF_002891865.1,trpB,733
GCF_002899455.1,trpB,800
GCF_002910725.2,trpB,39
GCF_002910775.2,trpB,595
GCF_002910795.1,trpB,104
GCF_002910815.1,trpB,104
GCF_002910825.1,trpB,903
GCF_002910875.1,trpB,310
GCF_002910905.1,trpB,477
GCF_002910935.1,trpB,370
GCF_002910985.1,trpB,370
GCF_002939385.1,trpB,625
GCF_002939475.1,trpB,91
GCF_002941025.1,trpB,598
GCF_002943895.1,trpB,549
GCF_002966105.1,trpB,237
GCF_003013745.1,trpB,639
GCF_003024195.1,trpB,901
GCF_003024215.1,trpB,617
GCF_003041235.1,trpB,689
GCF_003048205.2,trpB,279
GCF_003073355.1,trpB,182
GCF_003074055.1,trpB,779
GCF_003112555.1,trpB,761
GCF_003112575.1,trpB,238
GCF_003112595.1,trpB,299
GCF_003116675.1,trpB,423
GCF_003116715.1,trpB,726
GCF_003116725.1,trpB,407
GCF_003116755.1,trpB,245
GCF_003116775.1,trpB,486
GCF_003116795.1,trpB,473
GCF_003122345.2,trpB,237
GCF_003143855.1,trpB,674
GCF_003143935.1,trpB,866
GCF_003146615.1,trpB,148
GCF_003147545.1,trpB,44
GCF_003148825.1,trpB,752
GCF_003173275.1,trpB,772
GCF_003208035.1,trpB,907
GCF_003236365.1,trpB,813
GCF_003248335.1,trpB,833
GCF_003248355.1,trpB,833
GCF_003261055.1,trpB,872
GCF_003287915.1,trpB,353
GCF_003287935.1,trpB,353
GCF_003324565.1,trpB,593
GCF_003325375.1,trpB,877
GCF_003330845.1,trpB,337
GCF_003330865.1,trpB,252
GCF_003344445.1,trpB,806
GCF_003344905.1,trpB,416
GCF_003352445.1,trpB,220
GCF_003353555.1,trpB,768
GCF_003363195.1,trpB,898
GCF_003367645.1,trpB,18
GCF_003369795.1,trpB,216
GCF_003387455.1,trpB,419
GCF_003389455.1,trpB,680
GCF_003403055.1,trpB,705
GCF_003428925.1,trpB,233
GCF_003443735.1,trpB,516
GCF_003454755.1,trpB,141
GCF_003501885.1,trpB,517
GCF_003584815.1,trpB,307
GCF_003595235.1,trpB,550
GCF_003595545.1,trpB,241
GCF_003610995.1,trpB,407
GCF_003627815.1,trpB,841
GCF_003634815.1,trpB,411
GCF_003635085.1,trpB,709
GCF_003665435.1,trpB,846
GCF_003671675.1,trpB,914
GCF_003671685.1,trpB,385
GCF_003671715.1,trpB,932
GCF_003671755.1,trpB,453
GCF_003675325.1,trpB,897
GCF_003675955.1,trpB,175
GCF_003687515.1,trpB,376
GCF_003709145.1,trpB,658
GCF_003721215.1,trpB,613
GCF_003721495.1,trpB,608
GCF_003751425.1,trpB,579
GCF_003751445.1,trpB,845
GCF_003751985.1,trpB,828
GCF_003752205.1,trpB,583
GCF_003752275.1,trpB,284
GCF_003814735.1,trpB,321
GCF_003814875.1,trpB,869
GCF_003851665.1,trpB,683
GCF_003865135.1,trpB,72
GCF_003865155.1,trpB,77
GCF_003933295.1,trpB,257
GCF_003933485.1,trpB,257
GCF_003933965.1,trpB,771
GCF_003935055.1,trpB,130
GCF_003945525.1,trpB,185
GCF_003945545.1,trpB,737
GCF_003947265.2,trpB,332
GCF_003947455.1,trpB,493
GCF_003947555.1,trpB,313
GCF_003947575.1,trpB,326
GCF_003947585.1,trpB,258
GCF_003949505.1,trpB,818
GCF_003949535.1,trpB,364
GCF_003949695.1,trpB,94
GCF_003949805.1,trpB,514
GCF_003949835.1,trpB,334
GCF_003949875.1,trpB,856
GCF_003949895.1,trpB,308
GCF_003949905.1,trpB,334
GCF_003950035.1,trpB,364
GCF_003950055.1,trpB,358
GCF_003955715.1,trpB,807
GCF_003963535.1,trpB,868
GCF_003970715.1,trpB,85
GCF_003977835.1,trpB,185
GCF_003977875.1,trpB,653
GCF_003984905.1,trpB,406
GCF_003984925.1,trpB,406
GCF_003984935.1,trpB,316
GCF_003984965.1,trpB,368
GCF_003984975.1,trpB,368
GCF_003989035.1,trpB,778
GCF_003994375.1,trpB,436
GCF_004000395.1,trpB,101
GCF_004000405.1,trpB,471
GCF_004005495.1,trpB,443
GCF_004028635.1,trpB,25
GCF_004078575.1,trpB,234
GCF_004104485.1,trpB,520
GCF_004117935.1,trpB,814
GCF_004124335.1,trpB,786
GCF_004125245.1,trpB,59
GCF_004125265.1,trpB,710
GCF_004125275.1,trpB,436
GCF_004125315.1,trpB,348
GCF_004151105.1,trpB,756
GCF_004195735.1,trpB,39
GCF_004195745.1,trpB,39
GCF_004195755.1,trpB,103
GCF_004195775.1,trpB,104
GCF_004195835.1,trpB,5
GCF_004195845.1,trpB,101
GCF_004195855.1,trpB,39
GCF_004195885.1,trpB,39
GCF_004195895.1,trpB,101
GCF_004195935.1,trpB,5
GCF_004195945.1,trpB,101
GCF_004195955.1,trpB,5
GCF_004195965.1,trpB,101
GCF_004195995.1,trpB,5
GCF_004196035.1,trpB,128
GCF_004196045.1,trpB,101
GCF_004196145.1,trpB,102
GCF_004196155.1,trpB,102
GCF_004196215.1,trpB,101
GCF_004196225.1,trpB,636
GCF_004217355.1,trpB,770
GCF_004320085.1,trpB,461
GCF_004328625.1,trpB,183
GCF_004334925.1,trpB,214
GCF_004341025.1,trpB,673
GCF_004364245.1,trpB,927
GCF_004364395.1,trpB,218
GCF_004522685.1,trpB,529
GCF_004524875.1,trpB,171
GCF_004563805.1,trpB,56
GCF_004684775.1,trpB,859
GCF_004768505.1,trpB,131
GCF_004794175.1,trpB,330
GCF_004794665.1,trpB,603
GCF_004795105.1,trpB,892
GCF_004795115.1,trpB,616
GCF_004795155.1,trpB,409
GCF_004795715.1,trpB,473
GCF_004803895.1,trpB,350
GCF_005048155.1,trpB,843
GCF_005234185.1,trpB,780
GCF_005405925.1,trpB,67
GCF_005405965.1,trpB,135
GCF_005406005.1,trpB,135
GCF_005490965.1,trpB,508
GCF_005517195.1,trpB,827
GCF_005519465.1,trpB,141
GCF_005938145.1,trpB,746
GCF_006229535.1,trpB,64
GCF_006516935.1,trpB,602
GCF_006539185.1,trpB,849
GCF_006540305.1,trpB,910
GCF_006547165.1,trpB,154
GCF_006547175.1,trpB,597
GCF_006547185.1,trpB,362
GCF_006715395.1,trpB,905
GCF_006715785.1,trpB,871
GCF_006715925.1,trpB,262
GCF_006716135.1,trpB,720
GCF_006782915.1,trpB,341
GCF_006788935.1,trpB,220
GCF_006974005.1,trpB,524
GCF_007050945.1,trpB,842
GCF_007096885.1,trpB,904
GCF_007176755.1,trpB,928
GCF_007679945.1,trpB,490
GCF_007827595.1,trpB,236
GCF_007828695.1,trpB,793
GCF_007829875.1,trpB,893
GCF_007829885.1,trpB,834
GCF_007896895.1,trpB,594
GCF_007896905.1,trpB,261
GCF_008016805.1,trpB,269
GCF_008039505.1,trpB,369
GCF_008042035.1,trpB,864
GCF_008042065.1,trpB,643
GCF_008042075.1,trpB,896
GCF_008042145.1,trpB,731
GCF_008042155.1,trpB,662
GCF_008042275.1,trpB,847
GCF_008086975.1,trpB,374
GCF_008087005.1,trpB,667
GCF_008124905.1,trpB,142
GCF_008124915.1,trpB,142
GCF_008124975.1,trpB,142
GCF_008124985.1,trpB,142
GCF_008125035.1,trpB,142
GCF_008180165.1,trpB,303
GCF_008312835.1,trpB,455
GCF_008369065.1,trpB,207
GCF_008632535.1,trpB,118
GCF_008632955.1,trpB,327
GCF_008634015.1,trpB,719
GCF_008634025.1,trpB,71
GCF_008639045.1,trpB,384
GCF_008639165.1,trpB,16
GCF_008642275.1,trpB,343
GCF_008642295.1,trpB,809
GCF_008642335.1,trpB,434
GCF_008642375.1,trpB,659
GCF_008704395.1,trpB,829
GCF_008704445.1,trpB,541
GCF_008704495.1,trpB,15
GCF_008704515.1,trpB,148
GCF_008704535.1,trpB,32
GCF_008704555.1,trpB,116
GCF_008704575.1,trpB,470
GCF_008704655.1,trpB,64
GCF_008704715.1,trpB,500
GCF_008704855.1,trpB,86
GCF_008704935.1,trpB,600
GCF_008704995.1,trpB,165
GCF_008705135.1,trpB,862
GCF_008705255.1,trpB,231
GCF_008868685.1,trpB,884
GCF_008931305.1,trpB,142
GCF_008932075.1,trpB,298
GCF_008973465.1,trpB,791
GCF_009208535.1,trpB,677
GCF_009299385.1,trpB,246
GCF_009377175.1,trpB,422
GCF_009495655.1,trpB,783
GCF_009604455.1,trpB,753
GCF_009650765.1,trpB,269
GCF_009709575.1,trpB,468
GCF_009739225.1,trpB,919
GCF_009755605.1,trpB,451
GCF_009789635.1,trpB,657
GCF_009811555.1,trpB,66
GCF_009811575.1,trpB,81
GCF_009811595.1,trpB,92
GCF_009811635.1,trpB,60
GCF_009829585.1,trpB,679
GCF_009832925.1,trpB,305
GCF_009834105.1,trpB,101
GCF_009834125.1,trpB,481
GCF_009834145.1,trpB,538
GCF_009846825.1,trpB,5
GCF_009852415.1,trpB,274
GCF_009857135.1,trpB,776
GCF_009862025.1,trpB,265
GCF_009862105.1,trpB,215
GCF_009862115.1,trpB,634
GCF_009862355.1,trpB,41
GCF_009862365.1,trpB,41
GCF_009862445.1,trpB,142
GCF_009862465.1,trpB,432
GCF_009862475.1,trpB,215
GCF_009862505.1,trpB,138
GCF_009862625.1,trpB,415
GCF_009862685.1,trpB,475
GCF_009862765.1,trpB,501
GCF_009862865.1,trpB,135
GCF_009862985.1,trpB,276
GCF_009863025.1,trpB,883
GCF_009863035.1,trpB,458
GCF_009863095.1,trpB,844
GCF_009863125.1,trpB,518
GCF_009863145.1,trpB,315
GCF_009863165.1,trpB,215
GCF_009863235.1,trpB,40
GCF_009863285.1,trpB,618
GCF_009864805.1,trpB,389
GCF_009864905.1,trpB,513
GCF_009865135.1,trpB,708
GCF_009865205.1,trpB,686
GCF_009865365.1,trpB,432
GCF_009865465.1,trpB,215
GCF_009865475.1,trpB,515
GCF_009865505.1,trpB,380
GCF_009865545.1,trpB,888
GCF_009865565.1,trpB,393
GCF_009865595.1,trpB,766
GCF_009866455.1,trpB,8
GCF_009870085.1,trpB,137
GCF_009870095.1,trpB,682
GCF_009872515.1,trpB,283
GCF_009872535.1,trpB,745
GCF_009872555.1,trpB,492
GCF_009872565.1,trpB,591
GCF_009872615.1,trpB,589
GCF_009908195.1,trpB,902
GCF_009936315.1,trpB,95
GCF_010119355.1,trpB,612
GCF_010384365.1,trpB,437
GCF_010523235.1,trpB,234
GCF_010548045.1,trpB,296
GCF_010548115.1,trpB,404
GCF_010548165.1,trpB,619
GCF_010548175.1,trpB,644
GCF_010548375.1,trpB,266
GCF_010548385.1,trpB,499
GCF_010548435.1,trpB,372
GCF_010548465.1,trpB,359
GCF_010548505.1,trpB,361
GCF_010548515.1,trpB,923
GCF_010548615.1,trpB,576
GCF_010548665.1,trpB,480
GCF_010548675.1,trpB,718
GCF_010548705.1,trpB,511
GCF_010548715.1,trpB,900
GCF_010548725.1,trpB,346
GCF_010550325.1,trpB,506
GCF_010550365.1,trpB,359
GCF_010550405.1,trpB,336
GCF_010550435.1,trpB,502
GCF_010550505.1,trpB,280
GCF_010550525.1,trpB,511
GCF_010550535.1,trpB,922
GCF_010550605.1,trpB,802
GCF_010550645.1,trpB,359
GCF_010892295.1,trpB,446
GCF_010993835.1,trpB,542
GCF_011006355.1,trpB,131
GCF_011008945.1,trpB,615
GCF_011045025.1,trpB,425
GCF_011055525.1,trpB,228
GCF_011170105.1,trpB,346
GCF_011170125.1,trpB,346
GCF_011170145.1,trpB,346
GCF_011193355.1,trpB,402
GCF_011290345.1,trpB,260
GCF_011317205.1,trpB,763
GCF_011650445.1,trpB,212
GCF_011751035.2,trpB,886
GCF_011758705.1,trpB,246
GCF_011800555.1,trpB,389
GCF_011820545.1,trpB,157
GCF_012034235.1,trpB,818
GCF_012044595.1,trpB,810
GCF_012184365.2,trpB,577
GCF_012273495.1,trpB,560
GCF_012927225.1,trpB,357
GCF_012927245.1,trpB,357
GCF_012933395.1,trpB,377
GCF_013046785.1,trpB,661
GCF_013167895.1,trpB,51
GCF_013307045.1,trpB,142
GCF_013317105.1,trpB,142
GCF_013345665.1,trpB,729
GCF_013363455.1,trpB,331
GCF_013363465.1,trpB,28
GCF_013363475.1,trpB,220
GCF_013363555.1,trpB,394
GCF_013363575.1,trpB,324
GCF_013363655.1,trpB,331
GCF_013363665.1,trpB,331
GCF_013363675.1,trpB,551
GCF_013363735.1,trpB,785
GCF_013364095.1,trpB,54
GCF_013364155.1,trpB,744
GCF_013364175.1,trpB,439
GCF_013364315.1,trpB,1
GCF_013364375.1,trpB,358
GCF_013375055.1,trpB,279
GCF_013394065.1,trpB,572
GCF_013401435.1,trpB,691
GCF_013401535.1,trpB,444
GCF_013409565.1,trpB,51
GCF_013414305.1,trpB,525
GCF_013421635.1,trpB,930
GCF_013423905.1,trpB,794
GCF_013693715.1,trpB,39
GCF_013870495.1,trpB,558
GCF_013870595.1,trpB,546
GCF_013913525.1,trpB,878
GCF_014070435.1,trpB,115
GCF_014076605.1,trpB,622
GCF_014083905.1,trpB,806
GCF_014138545.1,trpB,820
GCF_014138735.1,trpB,341
GCF_014138855.1,trpB,651
GCF_014138905.1,trpB,534
GCF_014191845.1,trpB,596
GCF_014197485.1,trpB,246
GCF_014202475.1,trpB,250
GCF_014203495.1,trpB,812
GCF_014203535.1,trpB,373
GCF_014203555.1,trpB,624
GCF_014203595.1,trpB,685
GCF_014203895.1,trpB,286
GCF_014205035.1,trpB,165
GCF_014205055.1,trpB,522
GCF_014205255.1,trpB,328
GCF_014205315.1,trpB,175
GCF_014207295.1,trpB,412
GCF_014216315.1,trpB,530
GCF_014216335.1,trpB,346
GCF_014217585.1,trpB,225
GCF_014253015.1,trpB,403
GCF_014257025.1,trpB,830
GCF_014280945.1,trpB,798
GCF_014281035.1,trpB,214
GCF_014495685.1,trpB,890
GCF_014495705.1,trpB,562
