query,subject,identity,algn_length,mismatches,gap_opens,q_start,q_end,s_start,s_end,evalue,bit_score,q_cov,assembly_accession,name,symbol,attributes,status,product_accession
trpB_29,NZ_MAPV01000193.1,100.0,567,0,0,1,567,26157,25591,0.0,1023.0,100,GCF_001700505.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_031094331.1
trpB_548,NZ_CP016824.1,100.0,567,0,0,1,567,1468118,1467552,0.0,1023.0,100,GCF_001704195.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_003947536.1
trpB_78,NZ_MDFG01000019.1,100.0,567,0,0,1,567,15527,14961,0.0,1023.0,100,GCF_001705785.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_060954068.1
trpB_56,NZ_MDCR01000004.1,100.0,567,0,0,1,567,10596,11162,0.0,1023.0,100,GCF_001723055.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_069625294.1
trpB_743,NZ_MDCS01000720.1,100.0,567,0,0,1,567,1722,1156,0.0,1023.0,100,GCF_001723075.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_023542425.1
trpB_8,NZ_MDDK01000219.1,100.0,567,0,0,1,567,24029,23463,0.0,1023.0,100,GCF_001723115.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_012381332.1
trpB_757,NZ_CP017157.1,100.0,567,0,0,1,567,2111918,2112484,0.0,1023.0,100,GCF_001729485.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_069568226.1
trpB_887,NZ_CP017248.1,100.0,567,0,0,1,567,7201993,7202559,0.0,1023.0,100,GCF_001735805.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_069781436.1
trpB_742,NZ_MJAF01000096.1,100.0,567,0,0,1,567,23191,22625,0.0,1023.0,100,GCF_001746285.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_069756697.1
trpB_325,NZ_MJAH01000010.1,100.0,567,0,0,1,567,297344,296778,0.0,1023.0,100,GCF_001746295.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_069763160.1
trpB_273,NZ_MJAI01000020.1,100.0,567,0,0,1,567,9509,10075,0.0,1023.0,100,GCF_001746305.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_069743252.1
trpB_10,NZ_MJAG01000061.1,100.0,567,0,0,1,567,9484,10050,0.0,1023.0,100,GCF_001746315.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_069740016.1
trpB_482,NZ_MEHK01000001.1,100.0,567,0,0,1,567,2157430,2156864,0.0,1023.0,100,GCF_001746425.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_069919859.1
trpB_668,NZ_BDFA01000026.1,100.0,567,0,0,1,567,200291,199725,0.0,1023.0,100,GCF_001748165.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_069870085.1
trpB_747,NZ_LJGZ01000098.1,100.0,567,0,0,1,567,107545,106979,0.0,1023.0,100,GCF_001751305.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_070203168.1
trpB_237,NZ_MCNU01000053.1,100.0,567,0,0,1,567,42889,42323,0.0,1023.0,100,GCF_001756925.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_043463216.1
trpB_212,NZ_CP016795.1,100.0,567,0,0,1,567,1783597,1783031,0.0,1023.0,100,GCF_001767375.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_037764338.1
trpB_548,NZ_KV861362.1,100.0,567,0,0,1,567,1383865,1383299,0.0,1023.0,100,GCF_001865315.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_003947536.1
trpB_554,NZ_MNPQ01000010.1,100.0,567,0,0,1,567,179524,178958,0.0,1023.0,100,GCF_001865795.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_033240412.1
trpB_858,NZ_MLYO01000036.1,100.0,567,0,0,1,567,120279,119713,0.0,1023.0,100,GCF_001866665.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_071382775.1
trpB_289,NZ_MLYN01000048.1,100.0,567,0,0,1,567,57793,58359,0.0,1023.0,100,GCF_001866675.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_071375457.1
trpB_16,NZ_CP018074.1,100.0,567,0,0,1,567,1896190,1895624,0.0,1023.0,100,GCF_001886595.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_015032895.1
trpB_732,NZ_BDHJ01000010.1,100.0,567,0,0,1,567,249373,248807,0.0,1023.0,100,GCF_001895105.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_073217703.1
trpB_351,NZ_MPOH02000015.1,100.0,567,0,0,1,567,1014940,1014374,0.0,1023.0,100,GCF_001896135.2,tryptophan synthase subunit beta,trpB,,with_protein,WP_073496461.1
trpB_610,NZ_LWKZ01000012.1,100.0,567,0,0,1,567,1255510,1256076,0.0,1023.0,100,GCF_001905005.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_073762029.1
trpB_684,NZ_LWLD01000039.1,100.0,567,0,0,1,567,245385,244819,0.0,1023.0,100,GCF_001905025.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_073798948.1
trpB_323,NZ_LIVO01000005.1,100.0,567,0,0,1,567,342329,341763,0.0,1023.0,100,GCF_001905365.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_073735485.1
trpB_410,NZ_LIPF01000001.1,100.0,567,0,0,1,567,282334,281768,0.0,1023.0,100,GCF_001905385.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_073721887.1
trpB_44,NZ_LIPC01000002.1,100.0,567,0,0,1,567,257727,257161,0.0,1023.0,100,GCF_001905405.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_030805719.1
trpB_352,NZ_LIVP01000007.1,100.0,567,0,0,1,567,50705,50139,0.0,1023.0,100,GCF_001905425.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_073774407.1
trpB_562,NZ_LISY01000002.1,100.0,567,0,0,1,567,1272501,1273067,0.0,1023.0,100,GCF_001905485.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_073802003.1
trpB_457,NZ_LIPG01000002.1,100.0,567,0,0,1,567,1164351,1164917,0.0,1023.0,100,GCF_001905505.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_073747744.1
trpB_375,NZ_LIPE01000002.1,100.0,567,0,0,1,567,1237735,1238301,0.0,1023.0,100,GCF_001905525.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_050358090.1
trpB_469,NZ_LIPB01000002.1,100.0,567,0,0,1,567,263962,263396,0.0,1023.0,100,GCF_001905575.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_073867561.1
trpB_277,NZ_LIXI01000007.1,100.0,567,0,0,1,567,244570,244004,0.0,1023.0,100,GCF_001905595.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_073880331.1
trpB_645,NZ_LIVW01000002.1,100.0,567,0,0,1,567,1292294,1292860,0.0,1023.0,100,GCF_001905645.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_018957527.1
trpB_889,NZ_LIVX01000001.1,100.0,567,0,0,1,567,260544,259978,0.0,1023.0,100,GCF_001905665.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_073806708.1
trpB_851,NZ_LIVY01000008.1,100.0,567,0,0,1,567,138617,139183,0.0,1023.0,100,GCF_001905705.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_073968236.1
trpB_692,NZ_LIWB01000018.1,100.0,567,0,0,1,567,68841,68275,0.0,1023.0,100,GCF_001905725.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_073936529.1
trpB_825,NZ_LISW01000006.1,100.0,567,0,0,1,567,138080,138646,0.0,1023.0,100,GCF_001905735.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_073864630.1
trpB_585,NZ_LIXK01000002.1,100.0,567,0,0,1,567,1194661,1195227,0.0,1023.0,100,GCF_001905785.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_010064523.1
trpB_599,NZ_LIXJ01000020.1,100.0,567,0,0,1,567,151086,150520,0.0,1023.0,100,GCF_001905795.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_073788759.1
trpB_536,NZ_LIVV01000010.1,100.0,567,0,0,1,567,160899,161465,0.0,1023.0,100,GCF_001905825.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_073916890.1
trpB_449,NZ_LIVZ01000009.1,100.0,567,0,0,1,567,76519,75953,0.0,1023.0,100,GCF_001905845.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_073942803.1
trpB_828,NZ_LIWA01000003.1,100.0,567,0,0,1,567,315363,314797,0.0,1023.0,100,GCF_001905855.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_073892806.1
trpB_609,NZ_LIVT01000004.1,100.0,567,0,0,1,567,225760,225194,0.0,1023.0,100,GCF_001905905.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_073769295.1
trpB_917,NZ_JUJA01000167.1,100.0,567,0,0,1,567,287403,286837,0.0,1023.0,100,GCF_001906585.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_073952506.1
trpB_247,NZ_CP010833.1,100.0,567,0,0,1,567,6176550,6177116,0.0,1023.0,100,GCF_001931635.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_075266907.1
trpB_145,NZ_CP018870.1,100.0,567,0,0,1,567,1959932,1959366,0.0,1023.0,100,GCF_001941845.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_030030451.1
trpB_445,NZ_MQUR01000005.1,100.0,567,0,0,1,567,31277,31843,0.0,1023.0,100,GCF_001953875.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_030850937.1
trpB_18,NZ_LZQS01000007.1,100.0,567,0,0,1,567,180898,181464,0.0,1023.0,100,GCF_001983595.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_076967504.1
trpB_433,NZ_CP019458.1,100.0,567,0,0,1,567,3384723,3384157,0.0,1023.0,100,GCF_001983975.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_079257255.1
trpB_478,NZ_CP019457.1,100.0,567,0,0,1,567,2319094,2318528,0.0,1023.0,100,GCF_001984445.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_077192186.1
trpB_294,NZ_CP019724.1,100.0,567,0,0,1,567,6338485,6339051,0.0,1023.0,100,GCF_002005225.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_055416441.1
trpB_540,NZ_BDJC01000011.1,100.0,567,0,0,1,567,142600,143166,0.0,1023.0,100,GCF_002005565.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_077797686.1
trpB_445,NZ_CP019798.1,100.0,567,0,0,1,567,2364045,2363479,0.0,1023.0,100,GCF_002007685.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_030850937.1
trpB_808,NZ_CP018047.1,100.0,567,0,0,1,567,6156597,6157163,0.0,1023.0,100,GCF_002009175.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_078077835.1
trpB_135,NZ_MTJO01000004.1,100.0,567,0,0,1,567,380490,381056,0.0,1023.0,100,GCF_002017835.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_010987578.1
trpB_810,NZ_CM007717.1,100.0,567,0,0,1,567,2401992,2401426,0.0,1023.0,100,GCF_002019855.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_030794006.1
trpB_408,NZ_CP018627.1,100.0,567,0,0,1,567,4367574,4367008,0.0,1023.0,100,GCF_002021875.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_078640881.1
trpB_430,NZ_CP020039.1,100.0,567,0,0,1,567,2401485,2400919,0.0,1023.0,100,GCF_002028385.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_030385534.1
trpB_321,NZ_CP020042.1,100.0,567,0,0,1,567,2162805,2162239,0.0,1023.0,100,GCF_002028425.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_079425978.1
trpB_908,NZ_MWFK01000001.1,100.0,567,0,0,1,567,43833,43267,0.0,1023.0,100,GCF_002078175.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_081216690.1
trpB_655,NZ_MSGP01000097.1,100.0,567,0,0,1,567,5593,5027,0.0,1023.0,100,GCF_002078235.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_081236581.1
trpB_356,NZ_CP020555.1,100.0,567,0,0,1,567,5781902,5782468,0.0,1023.0,100,GCF_002080455.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_030385534.1
trpB_2,NZ_CP020570.1,100.0,567,0,0,1,567,1600864,1600298,0.0,1023.0,100,GCF_002082175.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_030297046.1
trpB_489,NZ_CP020569.1,100.0,567,0,0,1,567,2761905,2761339,0.0,1023.0,100,GCF_002082195.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_083104620.1
trpB_519,NZ_CP019779.1,100.0,567,0,0,1,567,2461634,2461068,0.0,1023.0,100,GCF_002090335.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_077192186.1
trpB_228,NZ_CP015362.1,100.0,567,0,0,1,567,5941338,5941904,0.0,1023.0,100,GCF_002094995.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_084996078.1
trpB_614,NZ_NGFN01000095.1,100.0,567,0,0,1,567,9175,8609,0.0,1023.0,100,GCF_002148965.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_086601769.1
trpB_592,NZ_MUKA01000165.1,100.0,567,0,0,1,567,6846,6280,0.0,1023.0,100,GCF_002150735.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_086561940.1
trpB_94,NZ_MUBN01000230.1,100.0,567,0,0,1,567,15266,14700,0.0,1023.0,100,GCF_002154275.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_086708543.1
trpB_340,NZ_MUND01000451.1,100.0,567,0,0,1,567,13173,13739,0.0,1023.0,100,GCF_002154375.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_086739535.1
trpB_24,NZ_MUAX01000357.1,100.0,567,0,0,1,567,5497,6063,0.0,1023.0,100,GCF_002154385.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_086673383.1
trpB_132,NZ_MUAY01000591.1,100.0,567,0,0,1,567,5227,4661,0.0,1023.0,100,GCF_002154415.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_086721347.1
trpB_501,NZ_MUNF01000425.1,100.0,567,0,0,1,567,11117,10551,0.0,1023.0,100,GCF_002154555.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_086809739.1
trpB_20,NZ_MUBA01000352.1,100.0,567,0,0,1,567,13746,14312,0.0,1023.0,100,GCF_002154575.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_086771634.1
trpB_97,NZ_MUMC01000928.1,100.0,567,0,0,1,567,1738,1172,0.0,1023.0,100,GCF_002155885.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_086886147.1
trpB_120,NZ_MUMF01000032.1,100.0,567,0,0,1,567,8710,8144,0.0,1023.0,100,GCF_002155905.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_059248791.1
trpB_911,NZ_MUME01000014.1,100.0,567,0,0,1,567,17479,18045,0.0,1023.0,100,GCF_002155915.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_067392981.1
trpB_495,NZ_MUML01000199.1,100.0,567,0,0,1,567,30198,30764,0.0,1023.0,100,GCF_002156055.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_086868482.1
trpB_270,NZ_MWIF01000033.1,100.0,567,0,0,1,567,5156,5722,0.0,1023.0,100,GCF_002156095.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_053853134.1
trpB_788,NZ_MWIG01000785.1,100.0,567,0,0,1,567,4076,3510,0.0,1023.0,100,GCF_002156145.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_041128740.1
trpB_509,NZ_KZ195577.1,100.0,567,0,0,1,567,6247233,6247799,0.0,1023.0,100,GCF_002188335.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_007448461.1
trpB_206,NZ_KZ195572.1,100.0,567,0,0,1,567,6641176,6641742,0.0,1023.0,100,GCF_002188345.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_087766828.1
trpB_217,NZ_KZ195574.1,100.0,567,0,0,1,567,6430968,6431534,0.0,1023.0,100,GCF_002188365.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_087809887.1
trpB_130,NZ_CP021748.1,100.0,567,0,0,1,567,2418086,2417520,0.0,1023.0,100,GCF_002189675.2,tryptophan synthase subunit beta,trpB,,with_protein,WP_087883700.1
trpB_318,NZ_KZ268499.1,100.0,567,0,0,1,567,1696942,1696376,0.0,1023.0,100,GCF_002217715.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_032784538.1
trpB_647,NZ_BCFL01000018.1,100.0,567,0,0,1,567,305814,305248,0.0,1023.0,100,GCF_002217755.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_089101038.1
trpB_601,NZ_NCSM02000001.1,100.0,567,0,0,1,567,2456357,2455791,0.0,1023.0,100,GCF_002224125.2,tryptophan synthase subunit beta,trpB,,with_protein,WP_089511388.1
trpB_837,NZ_NOKT01000004.1,100.0,567,0,0,1,567,127583,128149,0.0,1023.0,100,GCF_002237655.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_094052547.1
trpB_649,NZ_MCGQ01000031.1,100.0,567,0,0,1,567,127648,128214,0.0,1023.0,100,GCF_002242805.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_094220243.1
trpB_120,NZ_NPKF01000001.1,100.0,567,0,0,1,567,6645628,6646194,0.0,1023.0,100,GCF_002251155.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_059248791.1
trpB_93,NZ_NDXL01000003.1,100.0,567,0,0,1,567,2191299,2191865,0.0,1023.0,100,GCF_002261115.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_094795412.1
trpB_394,NZ_NTFT01000148.1,100.0,567,0,0,1,567,19124,19690,0.0,1023.0,100,GCF_002289335.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_003947536.1
trpB_251,NZ_NSGX01000001.1,100.0,567,0,0,1,567,1943090,1942524,0.0,1023.0,100,GCF_002300315.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_088797200.1
trpB_394,NZ_NVPZ01000195.1,100.0,567,0,0,1,567,3938,3372,0.0,1023.0,100,GCF_002317005.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_003947536.1
trpB_394,NZ_NVPX01000470.1,100.0,567,0,0,1,567,4097,3531,0.0,1023.0,100,GCF_002317025.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_003947536.1
trpB_394,NZ_NVPY01000295.1,100.0,567,0,0,1,567,3866,3300,0.0,1023.0,100,GCF_002317035.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_003947536.1
trpB_604,NZ_NWVL01000088.1,100.0,567,0,0,1,567,22669,22103,0.0,1023.0,100,GCF_002382885.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_096632079.1
trpB_456,NZ_NTGN01000339.1,100.0,567,0,0,1,567,630,1196,0.0,1023.0,100,GCF_002551015.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_097957480.1
trpB_428,NZ_NTGO01000350.1,100.0,567,0,0,1,567,685,1251,0.0,1023.0,100,GCF_002551045.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_097924118.1
trpB_456,NZ_NTGP01000274.1,100.0,567,0,0,1,567,664,1230,0.0,1023.0,100,GCF_002551055.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_097957480.1
trpB_440,NZ_NTGQ01000165.1,100.0,567,0,0,1,567,654,1220,0.0,1023.0,100,GCF_002551065.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_098895946.1
trpB_24,NZ_NTGR01000223.1,100.0,567,0,0,1,567,10546,9980,0.0,1023.0,100,GCF_002551105.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_030805719.1
trpB_545,NZ_NTGS01000355.1,100.0,567,0,0,1,567,3939,3373,0.0,1023.0,100,GCF_002551135.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_097887676.1
trpB_476,NZ_NTGT01000287.1,100.0,567,0,0,1,567,8038,7472,0.0,1023.0,100,GCF_002551145.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_030622761.1
trpB_580,NZ_NTGU01000020.1,100.0,567,0,0,1,567,8788,9354,0.0,1023.0,100,GCF_002551175.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_098897952.1
trpB_758,NZ_NTGV01000157.1,100.0,567,0,0,1,567,643,1209,0.0,1023.0,100,GCF_002551185.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_098011917.1
trpB_441,NZ_NTGX01000257.1,100.0,567,0,0,1,567,649,1215,0.0,1023.0,100,GCF_002551225.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_050358090.1
trpB_441,NZ_NTGY01000262.1,100.0,567,0,0,1,567,664,1230,0.0,1023.0,100,GCF_002551235.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_050358090.1
trpB_322,NZ_NTHB01000135.1,100.0,567,0,0,1,567,9181,9747,0.0,1023.0,100,GCF_002551295.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_050358090.1
trpB_797,NZ_NTHA01000012.1,100.0,567,0,0,1,567,142304,141738,0.0,1023.0,100,GCF_002551305.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_050358090.1
trpB_781,NZ_NTHC01000293.1,100.0,567,0,0,1,567,696,1262,0.0,1023.0,100,GCF_002551335.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_030719096.1
trpB_523,NZ_NTHD01000121.1,100.0,567,0,0,1,567,687,1253,0.0,1023.0,100,GCF_002551345.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_097948864.1
trpB_626,NZ_NTHF01000065.1,100.0,567,0,0,1,567,28043,27477,0.0,1023.0,100,GCF_002551375.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_097887676.1
trpB_255,NZ_NTHH01000289.1,100.0,567,0,0,1,567,10412,9846,0.0,1023.0,100,GCF_002551415.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_097887676.1
trpB_360,NZ_NTHI01000289.1,100.0,567,0,0,1,567,8165,7599,0.0,1023.0,100,GCF_002551425.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_030114341.1
trpB_654,NZ_NTHG01000089.1,100.0,567,0,0,1,567,10279,9713,0.0,1023.0,100,GCF_002551435.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_097986854.1
trpB_676,NZ_NTHJ01000155.1,100.0,567,0,0,1,567,8004,7438,0.0,1023.0,100,GCF_002551465.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_097917128.1
trpB_414,NZ_NTHK01000104.1,100.0,567,0,0,1,567,12942,12376,0.0,1023.0,100,GCF_002551475.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_030719096.1
trpB_665,NZ_CP022685.1,100.0,567,0,0,1,567,2423240,2422674,0.0,1023.0,100,GCF_002556545.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_098241921.1
trpB_524,NZ_CP023992.1,100.0,567,0,0,1,567,2590695,2590129,0.0,1023.0,100,GCF_002591335.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_099013416.1
trpB_675,NZ_LACR01000001.1,100.0,567,0,0,1,567,262239,261673,0.0,1023.0,100,GCF_002705685.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_032761552.1
trpB_40,NZ_LACQ01000005.1,100.0,567,0,0,1,567,138042,138608,0.0,1023.0,100,GCF_002705695.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_030631593.1
trpB_618,NZ_AQRG01000008.1,100.0,567,0,0,1,567,279599,279033,0.0,1023.0,100,GCF_002711365.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_099176196.1
trpB_91,NZ_NHZO01000012.1,100.0,567,0,0,1,567,51536,50970,0.0,1023.0,100,GCF_002727115.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_099197356.1
trpB_620,NZ_PEKU01000011.1,100.0,567,0,0,1,567,361555,360989,0.0,1023.0,100,GCF_002761895.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_099968886.1
trpB_346,NZ_NOWW01000001.1,100.0,567,0,0,1,567,1329044,1329610,0.0,1023.0,100,GCF_002802945.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_100453125.1
trpB_795,NZ_NNBL01000002.1,100.0,567,0,0,1,567,541135,541701,0.0,1023.0,100,GCF_002803065.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_100592262.1
trpB_925,NZ_NNBK01000010.1,100.0,567,0,0,1,567,219958,219392,0.0,1023.0,100,GCF_002803075.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_100569583.1
trpB_906,NZ_NNBJ01000003.1,100.0,567,0,0,1,567,296328,295762,0.0,1023.0,100,GCF_002803085.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_100574528.1
trpB_205,NZ_NNBP01000004.1,100.0,567,0,0,1,567,252648,252082,0.0,1023.0,100,GCF_002803155.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_100601127.1
trpB_715,NZ_NNBN01000002.1,100.0,567,0,0,1,567,46949,46383,0.0,1023.0,100,GCF_002803175.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_006123792.1
trpB_698,NZ_NNBM01000014.1,100.0,567,0,0,1,567,162161,162727,0.0,1023.0,100,GCF_002803195.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_073798948.1
trpB_156,NZ_CP024985.1,100.0,567,0,0,1,567,6064485,6065051,0.0,1023.0,100,GCF_002803845.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_030228149.1
trpB_785,NZ_CP024957.1,100.0,567,0,0,1,567,1546348,1545782,0.0,1023.0,100,GCF_002804165.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_070203168.1
trpB_389,NZ_CP025018.1,100.0,567,0,0,1,567,8127781,8128347,0.0,1023.0,100,GCF_002812405.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_069870085.1
trpB_312,NZ_CP021707.1,100.0,567,0,0,1,567,1555151,1554585,0.0,1023.0,100,GCF_002832675.1,tryptophan synthase subunit beta,trpB,,with_protein,WP_069740016.1
